Timestamp,Node_ID,Data_Usage_GB,Peak_Usage_GB,Downtime_Events
2024-01-04 16:00:00,Node_258,137.52653746725596,145.945814322131,6
2024-01-04 17:00:00,Node_223,11.098899077976,190.54246116456594,14
2024-01-04 18:00:00,Node_176,95.68610227621728,4.701021621511079,13
2024-01-04 19:00:00,Node_26,14.03682196629266,24.989207989314714,1
2024-01-04 20:00:00,Node_193,101.2849323305106,63.54593288754658,3
2024-01-04 21:00:00,Node_88,118.1921882650162,47.6931686930905,4
2024-01-04 22:00:00,Node_198,113.86495373552286,132.21283285094842,6
2024-01-04 23:00:00,Node_246,44.80678578670599,233.49957557845195,10
2024-01-05 00:00:00,Node_91,139.41227719622353,154.08501513237437,13
2024-01-05 01:00:00,Node_273,34.452357040869636,263.40177119033547,2
2024-01-05 02:00:00,Node_146,124.75956683127212,73.20553742488002,1
2024-01-05 03:00:00,Node_151,105.11699395930863,269.9011374676478,14
2024-01-05 04:00:00,Node_179,40.24144226688885,276.5051617376298,11
2024-01-05 05:00:00,Node_61,19.216790474741085,66.5115136003519,0
2024-01-05 06:00:00,Node_229,30.837618932626867,287.4946286805752,2
2024-01-05 07:00:00,Node_153,13.59186612558453,135.9665907409475,8
2024-01-05 08:00:00,Node_163,129.07073462038443,186.94912786842895,5
2024-01-05 09:00:00,Node_33,33.56968748303406,147.2131385708756,1
2024-01-05 10:00:00,Node_5,30.594371481692253,185.44872088489404,12
2024-01-05 11:00:00,Node_67,36.67218105376803,261.8936120887808,7
2024-01-05 12:00:00,Node_97,72.69736131274803,288.5768021099996,5
2024-01-05 13:00:00,Node_26,147.33908781862382,248.08893163078892,7
2024-01-05 14:00:00,Node_219,17.669504953073012,83.24251965203884,3
2024-01-05 15:00:00,Node_47,15.732278631324494,257.3200236273283,11
2024-01-05 16:00:00,Node_18,50.89043276856699,225.93116781339128,5
2024-01-05 17:00:00,Node_175,38.587275285934496,104.91662997700132,9
2024-01-05 18:00:00,Node_243,96.36481214126343,106.03140172133492,10
2024-01-05 19:00:00,Node_81,116.0088441658537,246.16472285214886,10
2024-01-05 20:00:00,Node_9,12.819709781834582,261.8484658068528,12
2024-01-05 21:00:00,Node_73,107.74620307704123,163.76384741390186,10
2024-01-05 22:00:00,Node_289,19.537530416827394,219.61668355562813,10
2024-01-05 23:00:00,Node_28,93.32224661831144,184.93979890706035,13
2024-01-06 00:00:00,Node_252,34.97945777931512,183.56188510733386,4
2024-01-06 01:00:00,Node_69,95.70494752228996,43.996268130537985,10
2024-01-06 02:00:00,Node_210,3.3270277563987607,240.72725673770773,11
2024-01-06 03:00:00,Node_173,110.8734747325178,287.14111334342635,5
2024-01-06 04:00:00,Node_172,93.11455156906892,84.3649254319267,7
2024-01-06 05:00:00,Node_127,95.71941427001902,19.756722021779513,3
2024-01-06 06:00:00,Node_126,37.773540567652695,144.81770199608303,3
2024-01-06 07:00:00,Node_200,97.79172770299141,91.5106471965631,7
2024-01-06 08:00:00,Node_117,98.09851495910468,207.45739282485735,13
2024-01-06 09:00:00,Node_262,86.19143114461647,28.351534449123015,6
2024-01-06 10:00:00,Node_173,62.718989377853745,121.82700811951783,1
2024-01-06 11:00:00,Node_105,97.87546444184942,93.4283683095724,5
2024-01-06 12:00:00,Node_300,93.71189150227421,238.57391992699235,7
2024-01-06 13:00:00,Node_273,4.5830184792033455,134.1482486997498,0
2024-01-06 14:00:00,Node_248,90.35734782416172,83.81118919889019,1
2024-01-06 15:00:00,Node_254,56.11063356000756,50.84999291657416,5
2024-01-06 16:00:00,Node_67,81.633846729236,41.872636906065985,13
2024-01-06 17:00:00,Node_78,41.397296017067866,192.1225300368538,8
2024-01-06 18:00:00,Node_300,92.35842020097533,87.56525743140703,4
2024-01-06 19:00:00,Node_26,75.79109041133454,205.52377324743384,12
2024-01-06 20:00:00,Node_168,131.21846532359345,85.09991380041271,11
2024-01-06 21:00:00,Node_136,24.982721786875143,39.705692994846494,1
2024-01-06 22:00:00,Node_9,60.41836665697148,70.53573915028981,14
2024-01-06 23:00:00,Node_8,79.06364829028531,24.721981056340756,12
2024-01-07 00:00:00,Node_76,56.21621776765913,194.56386827931146,13
2024-01-07 01:00:00,Node_104,11.936198794263456,136.20197896224525,3
2024-01-07 02:00:00,Node_58,125.66047313711991,223.13527635323405,1
2024-01-07 03:00:00,Node_136,86.0320052331331,155.99161601773142,3
2024-01-07 04:00:00,Node_179,0.6403797329653932,8.460264860800102,9
2024-01-07 05:00:00,Node_93,67.15824418279554,95.09626845211535,8
2024-01-07 06:00:00,Node_73,48.96276729600464,277.96730810885606,4
2024-01-07 07:00:00,Node_117,141.79056995659306,197.227683993875,1
2024-01-07 08:00:00,Node_115,76.24617334667289,140.6890767654229,7
2024-01-07 09:00:00,Node_13,28.211925701885193,223.32315403018828,10
2024-01-07 10:00:00,Node_202,26.896707816444756,120.66492133343046,7
2024-01-07 11:00:00,Node_146,146.37674020023726,298.73292471522535,5
2024-01-07 12:00:00,Node_110,64.80766657288734,162.98348077673555,1
2024-01-07 13:00:00,Node_109,15.050292152066671,33.21284572562761,2
2024-01-07 14:00:00,Node_117,145.6914575578497,136.78333138612854,7
2024-01-07 15:00:00,Node_30,74.98681287746031,100.33678191405976,1
2024-01-07 16:00:00,Node_159,30.885015728754148,222.83012077303368,14
2024-01-07 17:00:00,Node_55,83.33344401964054,70.18430351663218,3
2024-01-07 18:00:00,Node_248,136.331364914971,171.33220049449437,5
2024-01-07 19:00:00,Node_58,44.81261525355863,238.3640975169189,7
2024-01-07 20:00:00,Node_204,61.95958396127056,51.2467923793721,11
2024-01-07 21:00:00,Node_238,70.86221847677652,147.83211767525037,7
2024-01-07 22:00:00,Node_2,149.33133843705355,132.3994096109272,5
2024-01-07 23:00:00,Node_208,20.148220843277716,181.94987026188383,3
2024-01-08 00:00:00,Node_257,2.7755723807328887,257.03365006115774,11
2024-01-08 01:00:00,Node_106,89.72533664025791,129.28666361589273,1
2024-01-08 02:00:00,Node_6,109.5657808847593,196.1777567878281,6
2024-01-08 03:00:00,Node_130,29.859264141357404,275.4159931615307,13
2024-01-08 04:00:00,Node_129,82.26556952293461,266.8185289827396,7
2024-01-08 05:00:00,Node_38,65.9250581258318,96.48495051364293,7
2024-01-08 06:00:00,Node_89,33.51498950728811,235.5766150891332,11
2024-01-08 07:00:00,Node_151,91.94063348644562,291.71791466075473,13
2024-01-08 08:00:00,Node_118,144.4549272717768,97.43769101976675,7
2024-01-08 09:00:00,Node_47,90.60904407455928,15.027043517594096,6
2024-01-08 10:00:00,Node_227,53.79463241218441,177.10112366477364,0
2024-01-08 11:00:00,Node_207,125.64510822459569,176.87211097030007,13
2024-01-08 12:00:00,Node_296,42.57100453254978,162.0843052800203,0
2024-01-08 13:00:00,Node_16,109.4946216182636,105.75243419270866,3
2024-01-08 14:00:00,Node_213,40.67941379682804,2.5536199987859254,9
2024-01-08 15:00:00,Node_234,129.51566005169377,14.410427095454468,8
2024-01-08 16:00:00,Node_149,49.22082906908206,37.67917417033579,10
2024-01-08 17:00:00,Node_127,38.1170421227262,206.58070862115855,3
2024-01-08 18:00:00,Node_50,86.5500370303597,50.455086947368464,11
2024-01-08 19:00:00,Node_247,52.243799541027784,61.6958489097878,3
2024-01-08 20:00:00,Node_177,82.574537034481,285.4393865638119,13
2024-01-08 21:00:00,Node_108,28.729447790452618,78.13907010465981,8
2024-01-08 22:00:00,Node_178,48.945796820002016,109.351477610911,3
2024-01-08 23:00:00,Node_129,88.44770851363378,197.26346228416404,0
2024-01-09 00:00:00,Node_115,3.965715473968556,59.70096119121177,4
2024-01-09 01:00:00,Node_274,36.667966975330444,191.0902322502692,2
2024-01-09 02:00:00,Node_275,143.842902332288,214.16088101660057,5
2024-01-09 03:00:00,Node_108,107.18090921716285,268.30978360857813,4
2024-01-09 04:00:00,Node_25,132.63355558010875,180.985957316003,11
2024-01-09 05:00:00,Node_229,9.677099920217904,234.26552306454022,5
2024-01-09 06:00:00,Node_75,116.55306655986917,157.72597061722698,5
2024-01-09 07:00:00,Node_201,25.41915036905702,154.4249039600424,12
2024-01-09 08:00:00,Node_230,110.47811698373081,154.91961145051965,13
2024-01-09 09:00:00,Node_144,21.923589378003697,288.8958651658908,10
2024-01-09 10:00:00,Node_110,102.80413110506775,217.60026977030356,14
2024-01-09 11:00:00,Node_55,125.52149246380276,256.2573544567198,9
2024-01-09 12:00:00,Node_120,98.0216981888103,256.6084688466058,0
2024-01-09 13:00:00,Node_133,29.356816943143833,264.77699682573393,13
2024-01-09 14:00:00,Node_46,98.06583036302072,182.2475981462141,4
2024-01-09 15:00:00,Node_144,67.31245067980662,32.11440502617099,0
2024-01-09 16:00:00,Node_287,72.35565077709433,295.28814819408313,3
2024-01-09 17:00:00,Node_97,55.17723865303834,199.41665392294868,8
2024-01-09 18:00:00,Node_171,136.76193213696146,36.382411136744985,1
2024-01-09 19:00:00,Node_155,9.638081972403766,243.85999708945548,5
2024-01-09 20:00:00,Node_234,121.56007507531997,7.630516704590578,0
2024-01-09 21:00:00,Node_284,85.1014497983976,115.6123847308617,1
2024-01-09 22:00:00,Node_195,21.314434312862716,67.0948251346686,0
2024-01-09 23:00:00,Node_59,66.81598169698213,28.40570808825614,7
2024-01-10 00:00:00,Node_10,146.17227670915864,276.98997815529066,4
2024-01-10 01:00:00,Node_117,19.940110437145123,45.45629927181892,9
2024-01-10 02:00:00,Node_177,137.80016548736467,245.48023797389914,1
2024-01-10 03:00:00,Node_121,50.225931262297316,200.11514169404174,5
2024-01-10 04:00:00,Node_169,92.19952449672337,141.39750690859756,0
2024-01-10 05:00:00,Node_142,81.26545973434838,18.575351340151308,5
2024-01-10 06:00:00,Node_89,121.84301502153427,278.876021503416,13
2024-01-10 07:00:00,Node_48,101.32211050767238,268.59893632149266,11
2024-01-10 08:00:00,Node_251,15.662311539064532,54.420679660760186,6
2024-01-10 09:00:00,Node_80,101.01190689980152,10.583915756921291,3
2024-01-10 10:00:00,Node_121,12.87940647433803,75.78087932341943,5
2024-01-10 11:00:00,Node_94,36.0684384266415,294.37678792783,2
2024-01-10 12:00:00,Node_187,35.949645362764166,279.92540431947197,5
2024-01-10 13:00:00,Node_286,3.342658301952295,60.23930646336701,5
2024-01-10 14:00:00,Node_211,65.99447732843336,237.952312860826,12
2024-01-10 15:00:00,Node_191,15.26228104108013,246.95456188003405,10
2024-01-10 16:00:00,Node_221,55.66155930159914,22.75176831606611,1
2024-01-10 17:00:00,Node_266,29.869666579705815,222.67387226581712,12
2024-01-10 18:00:00,Node_102,91.87905158844724,16.146318650257605,6
2024-01-10 19:00:00,Node_115,24.541708956791695,227.84476636390397,13
2024-01-10 20:00:00,Node_253,103.44881789994204,229.95373112252878,8
2024-01-10 21:00:00,Node_95,50.22585305387478,108.14856670709234,10
2024-01-10 22:00:00,Node_252,92.4881703396541,159.3652776187296,4
2024-01-10 23:00:00,Node_165,62.6527685960665,41.77118829566374,1
2024-01-11 00:00:00,Node_255,68.26880069596282,83.80769046117797,8
2024-01-11 01:00:00,Node_105,68.69427932470867,24.20280063309861,4
2024-01-11 02:00:00,Node_108,67.2755609590272,27.399451009749733,8
2024-01-11 03:00:00,Node_108,85.04754618709839,162.14112155129354,4
2024-01-11 04:00:00,Node_114,114.91258256369719,78.26727730788653,12
2024-01-11 05:00:00,Node_41,13.076913920183156,4.084927608017106,7
2024-01-11 06:00:00,Node_153,28.026543322686095,64.89764228475977,6
2024-01-11 07:00:00,Node_34,109.29986902202803,144.65843669430666,4
2024-01-11 08:00:00,Node_107,140.59901798866647,226.10154415337342,13
2024-01-11 09:00:00,Node_192,67.09572224101836,137.41026863959235,1
2024-01-11 10:00:00,Node_129,87.28151473849371,232.16155186209883,9
2024-01-11 11:00:00,Node_63,24.91414117420295,22.79041618172692,0
2024-01-11 12:00:00,Node_63,45.362034198377714,89.54945843091265,2
2024-01-11 13:00:00,Node_181,15.923202604673314,110.15975929575248,4
2024-01-11 14:00:00,Node_70,17.900645467018066,166.65857469392375,3
2024-01-11 15:00:00,Node_113,126.23269521481602,73.0782294627306,7
2024-01-11 16:00:00,Node_279,6.295069914196752,283.91050901061027,13
2024-01-11 17:00:00,Node_116,105.27970429490499,81.90056455569658,10
2024-01-11 18:00:00,Node_296,99.83784261439784,113.37643826437933,10
2024-01-11 19:00:00,Node_142,68.00964094989119,116.35142767192252,0
2024-01-11 20:00:00,Node_132,106.64415194233015,264.11331312077124,8
2024-01-11 21:00:00,Node_48,79.91017550652384,46.85210540126663,5
2024-01-11 22:00:00,Node_268,48.359004257640144,212.10198794416493,14
2024-01-11 23:00:00,Node_5,127.08061639916647,124.45251751087883,1
2024-01-12 00:00:00,Node_163,25.662347789841164,115.13297468092553,11
2024-01-12 01:00:00,Node_125,106.5605393685212,176.45701963398682,12
2024-01-12 02:00:00,Node_49,71.23282670512562,84.46054781709854,8
2024-01-12 03:00:00,Node_297,12.401538605370598,20.893967040443886,10
2024-01-12 04:00:00,Node_117,3.3341449619671835,283.5600409512728,5
2024-01-12 05:00:00,Node_6,72.8543303791596,138.8996356298754,12
2024-01-12 06:00:00,Node_270,29.828060299601763,143.93434703974347,4
2024-01-12 07:00:00,Node_58,120.07334712721905,141.99765064405454,8
2024-01-12 08:00:00,Node_51,142.25228822344076,246.89788006039797,11
2024-01-12 09:00:00,Node_10,36.898130890197045,286.1582552060943,12
2024-01-12 10:00:00,Node_151,137.75667664649103,112.3863220094267,14
2024-01-12 11:00:00,Node_278,10.009573187956612,4.123187092134064,6
2024-01-12 12:00:00,Node_101,123.17480812058324,215.69373826125056,8
2024-01-12 13:00:00,Node_266,64.50241353127132,92.68918036478496,2
2024-01-12 14:00:00,Node_185,109.03394141318002,185.68675335084694,2
2024-01-12 15:00:00,Node_260,17.662516364010344,28.644264539932156,13
2024-01-12 16:00:00,Node_14,52.51082132383756,111.02995606433996,10
2024-01-12 17:00:00,Node_297,3.8967032553002725,73.67808470323429,8
2024-01-12 18:00:00,Node_18,142.83068201810605,63.20010577621448,13
2024-01-12 19:00:00,Node_159,98.38538157958851,277.94339439308277,3
2024-01-12 20:00:00,Node_281,106.14934718800343,262.61077324643554,14
2024-01-12 21:00:00,Node_199,56.86674965986135,130.33182532096856,13
2024-01-12 22:00:00,Node_77,142.62103472832064,262.15647146778156,0
2024-01-12 23:00:00,Node_231,145.40296300014583,96.6563303213771,11
2024-01-13 00:00:00,Node_69,107.6501484218886,284.8719484737527,0
2024-01-13 01:00:00,Node_160,17.80776523281552,47.395097312879,14
2024-01-13 02:00:00,Node_259,38.46551915830146,88.2296292313836,0
2024-01-13 03:00:00,Node_83,139.41278590188168,239.45570993298807,10
2024-01-13 04:00:00,Node_33,61.921431458659164,219.86311159727336,5
2024-01-13 05:00:00,Node_247,40.780357504020095,258.58544947032055,10
2024-01-13 06:00:00,Node_188,130.34414525537284,102.73087603470599,11
2024-01-13 07:00:00,Node_229,99.17960129766652,95.25934837888217,5
2024-01-13 08:00:00,Node_202,15.3201914848459,127.12492842534625,8
2024-01-13 09:00:00,Node_130,0.7604325139531501,57.41532948293084,9
2024-01-13 10:00:00,Node_46,131.0842262492864,237.6143855149435,2
2024-01-13 11:00:00,Node_146,101.16508746996448,228.6623871286461,12
2024-01-13 12:00:00,Node_173,84.66371165708114,30.885160353269356,12
2024-01-13 13:00:00,Node_53,39.31913590506209,25.171650716927722,10
2024-01-13 14:00:00,Node_298,63.680200985156475,252.97926963086803,8
2024-01-13 15:00:00,Node_223,113.93711459462345,80.71811610096064,12
2024-01-13 16:00:00,Node_130,132.43490726325211,153.0486661415352,11
2024-01-13 17:00:00,Node_281,24.13710284454021,120.90478210201847,14
2024-01-13 18:00:00,Node_18,102.79805896754556,65.23119103256401,3
2024-01-13 19:00:00,Node_4,131.60803627338274,104.74358228750403,13
2024-01-13 20:00:00,Node_110,82.4114350189039,105.40982409988361,9
2024-01-13 21:00:00,Node_162,37.283885973693856,220.83491578243894,3
2024-01-13 22:00:00,Node_164,21.80608780617316,232.93863303890302,10
2024-01-13 23:00:00,Node_52,69.04726517612,3.0557163760509254,6
2024-01-14 00:00:00,Node_223,111.84572450436738,86.3740514678561,10
2024-01-14 01:00:00,Node_147,93.94364848202166,227.4766279905636,8
2024-01-14 02:00:00,Node_245,82.97448366969678,168.82225175305692,6
2024-01-14 03:00:00,Node_283,108.53927237621265,280.28027756837884,5
2024-01-14 04:00:00,Node_285,82.9321873846693,286.18898987543827,9
2024-01-14 05:00:00,Node_115,47.13716536157423,293.0571183019194,13
2024-01-14 06:00:00,Node_215,48.07825405381654,69.75655928142244,14
2024-01-14 07:00:00,Node_210,90.76742488658381,86.33581883430331,9
2024-01-14 08:00:00,Node_157,57.880555645988046,75.02099342705412,0
2024-01-14 09:00:00,Node_74,27.744922483153847,86.32238210628168,11
2024-01-14 10:00:00,Node_230,77.10240531988268,70.44050030377345,8
2024-01-14 11:00:00,Node_154,97.28070633550593,278.6162222963333,13
2024-01-14 12:00:00,Node_200,38.29862008205253,147.69056505708656,4
2024-01-14 13:00:00,Node_91,65.11944761099376,218.77670884801933,6
2024-01-14 14:00:00,Node_22,63.64527460411661,9.750895350200722,8
2024-01-14 15:00:00,Node_81,62.917317416971756,225.53262851941125,4
2024-01-14 16:00:00,Node_149,141.64581845794632,165.78438476052062,1
2024-01-14 17:00:00,Node_103,58.98800904446789,82.3871058945391,13
2024-01-14 18:00:00,Node_55,85.03230998861505,209.44686038618974,0
2024-01-14 19:00:00,Node_29,17.945696834802657,275.8209265158871,9
2024-01-14 20:00:00,Node_252,138.39497974587914,292.4756569650614,0
2024-01-14 21:00:00,Node_233,76.68183910871034,0.26381741396137526,3
2024-01-14 22:00:00,Node_256,101.11294019578416,123.12204735434115,14
2024-01-14 23:00:00,Node_146,74.33393118773787,3.3406400859046723,14
2024-01-15 00:00:00,Node_223,98.90761150117893,208.06598971898336,10
2024-01-15 01:00:00,Node_65,15.034317819325963,203.18241455124223,11
2024-01-15 02:00:00,Node_165,40.84550787043946,295.01023777569566,5
2024-01-15 03:00:00,Node_136,135.1713246412698,183.83164465995225,12
2024-01-15 04:00:00,Node_178,57.987736616065824,158.92560807838436,3
2024-01-15 05:00:00,Node_48,93.81094695746117,170.02149165799204,7
2024-01-15 06:00:00,Node_61,125.53422058076946,284.4031002946918,0
2024-01-15 07:00:00,Node_139,98.17093009603153,101.95331006003545,3
2024-01-15 08:00:00,Node_184,128.1606810732927,91.43096269107566,5
2024-01-15 09:00:00,Node_279,29.988895607497238,1.576986081800866,6
2024-01-15 10:00:00,Node_52,59.29623188840325,26.504256473490234,1
2024-01-15 11:00:00,Node_146,145.7262180118605,97.79276028649825,12
2024-01-15 12:00:00,Node_25,145.81345730487186,294.55951618943436,14
2024-01-15 13:00:00,Node_236,130.3355135425615,119.44424408952004,6
2024-01-15 14:00:00,Node_145,53.51226265047091,86.68019731271092,3
2024-01-15 15:00:00,Node_71,95.81921599929672,145.68772901818963,3
2024-01-15 16:00:00,Node_287,93.2616275769572,230.17058569088545,1
2024-01-15 17:00:00,Node_86,80.0143446990373,92.28009990906375,9
2024-01-15 18:00:00,Node_7,67.29877203443765,90.85575879408219,5
2024-01-15 19:00:00,Node_61,18.51011881335525,137.18035177418992,13
2024-01-15 20:00:00,Node_104,47.96301634928993,86.44661520429992,0
2024-01-15 21:00:00,Node_279,59.24816474183541,96.43212952904504,14
2024-01-15 22:00:00,Node_41,120.61233298854131,229.2285845195091,1
2024-01-15 23:00:00,Node_102,89.13274919752403,226.73624319632336,7
2024-01-16 00:00:00,Node_139,113.65849005279318,64.07302101116817,8
2024-01-16 01:00:00,Node_274,62.61089008928006,180.09974214184842,8
2024-01-16 02:00:00,Node_61,17.53585368965725,17.63790140353736,7
2024-01-16 03:00:00,Node_231,54.807194281996125,12.554374712790414,9
2024-01-16 04:00:00,Node_152,16.457650276347618,55.75033879283155,5
2024-01-16 05:00:00,Node_189,126.48906226183809,153.72032060364714,4
2024-01-16 06:00:00,Node_72,101.6416913643071,57.77706048892216,13
2024-01-16 07:00:00,Node_60,41.67946236096283,158.1699181556455,5
2024-01-16 08:00:00,Node_213,86.2253146600714,163.25128295934365,7
2024-01-16 09:00:00,Node_143,28.740271330340214,16.567017557238277,5
2024-01-16 10:00:00,Node_60,124.99617900487314,247.33690973461697,2
2024-01-16 11:00:00,Node_78,84.15428880465144,67.74610038702528,10
2024-01-16 12:00:00,Node_66,87.9692076317765,84.35828064494858,2
2024-01-16 13:00:00,Node_19,81.20841522275524,99.48119419745116,14
2024-01-16 14:00:00,Node_239,118.35281334335284,274.9919055598183,7
2024-01-16 15:00:00,Node_135,129.80773161690854,169.522562713689,9
2024-01-16 16:00:00,Node_131,98.29074605440314,274.9786918190733,0
2024-01-16 17:00:00,Node_28,2.005693500568574,115.68150513559651,9
2024-01-16 18:00:00,Node_153,139.06540087051238,232.16072856801188,10
2024-01-16 19:00:00,Node_31,59.50273532273885,238.41972940582897,8
2024-01-16 20:00:00,Node_53,71.09613991982225,47.06291879740884,6
2024-01-16 21:00:00,Node_222,93.55102415767615,58.30106751645426,4
2024-01-16 22:00:00,Node_181,85.26742345690482,257.68125025274793,14
2024-01-16 23:00:00,Node_141,96.8751221568547,276.4734496293464,2
2024-01-17 00:00:00,Node_96,74.37713126601628,123.93513493285936,12
2024-01-17 01:00:00,Node_88,68.07861878583459,41.59769627554712,6
